Title,Link,Sentiment
"'Even Brazil, Argentina lead in income': Analyst says India’s middle-class dream still distant",https://www.businesstoday.in/latest/economy/story/even-brazil-argentina-lead-in-income-analyst-says-indias-middle-class-dream-still-distant-477449-2025-05-23,Negative
"Bond market reality check: 'Microsoft, Apple, and NVIDIA are bigger than India’s market', expert says",https://www.businesstoday.in/latest/economy/story/bond-market-reality-check-microsoft-apple-and-nvidia-are-bigger-than-indias-market-expert-says-477381-2025-05-22,Neutral
"‘Unless we are secure, our economy cannot prosper’: SEBI chief Tuhin Kanta Pandey",https://www.businesstoday.in/latest/economy/story/unless-we-are-secure-our-economy-cannot-prosper-sebi-chief-tuhin-kanta-pandey-477348-2025-05-22,Positive
Supreme Court dismisses finance ministry's review petition in Safari Retreats case,https://www.businesstoday.in/latest/economy/story/supreme-court-dismisses-finance-ministrys-review-petition-in-safari-retreats-case-477309-2025-05-22,Neutral
India seeks full exemption of 26% Trump tariffs in trade deal with US,https://www.businesstoday.in/latest/economy/story/india-seeks-full-exemption-of-26-trump-tariffs-in-trade-deal-with-us-477278-2025-05-22,Positive
Economy seen to have shown some improvement in Q4 FY25 with GDP growth seen at 6.4%-7.2%,https://www.businesstoday.in/latest/economy/story/economy-seen-to-have-shown-some-improvement-in-q4-fy25-with-gdp-growth-seen-at-64-72-477188-2025-05-21,Neutral
‘GDP ≠ Development’: Analyst points to 12x income gap as India overtakes Japan,https://www.businesstoday.in/latest/economy/story/gdp-development-analyst-points-to-12x-income-gap-as-india-overtakes-japan-477111-2025-05-21,Neutral
‘Largely resilient’: SBI estimates India’s GDP growth rate at 6.3% for FY25,https://www.businesstoday.in/latest/economy/story/largely-resilient-sbi-estimates-indias-gdp-growth-rate-at-63-for-fy25-477090-2025-05-21,Positive
India-US look to come to an agreement on tariffs by July,https://www.businesstoday.in/latest/economy/story/india-us-look-to-come-to-an-agreement-on-tariffs-by-july-477050-2025-05-20,Neutral
"India, US in high-stakes trade race: Three-phase deal eyed before Trump’s July tariffs",https://www.businesstoday.in/latest/economy/story/india-us-in-high-stakes-trade-race-three-phase-deal-eyed-before-trumps-july-tariffs-476913-2025-05-20,Neutral
"Households’ net financial liabilities up in FY24, but savings also rose to pre-pandemic level",https://www.businesstoday.in/latest/economy/story/households-net-financial-liabilities-up-in-fy24-but-savings-also-rose-to-pre-pandemic-level-476829-2025-05-19,Positive
"'If Indians keep investing in FDs': ISB alum links mindset to GDP lag behind China, South Korea",https://www.businesstoday.in/latest/economy/story/if-indians-keep-investing-in-fds-isb-alum-links-mindset-to-gdp-lag-behind-china-south-korea-476739-2025-05-19,Negative
'Pakistanis are brilliant people': Donald Trump hints they deserve better than looming US tariffs,https://www.businesstoday.in/latest/economy/story/pakistanis-are-brilliant-people-donald-trump-hints-they-deserve-better-than-looming-us-tariffs-476712-2025-05-18,Positive
RBI announces new Rs 20 denomination banknotes with new RBI Governor's signature,https://www.businesstoday.in/latest/economy/story/rbi-announces-new-rs-20-denomination-banknotes-with-new-rbi-governors-signature-476674-2025-05-17,Positive
'Moody’s took so many years to realise...': Gurmeet Chadha reacts to US's mounting debt,https://www.businesstoday.in/latest/economy/story/moodys-took-so-many-years-to-realise-gurmeet-chadha-reacts-to-uss-mounting-debt-476666-2025-05-17,Positive
"Donald Trump again claims India offered zero tariffs, then says 'I’m in no rush' for a deal",https://www.businesstoday.in/latest/economy/story/donald-trump-claims-india-offered-zero-tariffs-then-says-im-in-no-rush-for-a-deal-476661-2025-05-17,Neutral
"India to remain the fastest-growing economy, outpacing China, US, EU: UN Report",https://www.businesstoday.in/latest/economy/story/india-to-remain-the-fastest-growing-economy-outpacing-china-us-eu-un-report-476655-2025-05-16,Neutral
"Pressure on govt to review trade ties with Turkey, Azerbaijan; no decision as of now",https://www.businesstoday.in/latest/economy/story/pressure-on-govt-to-review-trade-ties-with-turkey-azerbaijan-no-decision-as-of-now-476613-2025-05-16,Neutral
India’s sugar production reaches 257.44 lakh tonnes as of May 15; positive outlook for 2025–26,https://www.businesstoday.in/latest/economy/story/indias-sugar-production-reaches-25744-lakh-tonnes-as-of-may-15-positive-outlook-for-2025-26-476600-2025-05-16,Positive
"India, US eye first-phase trade deal by early July, Minister Piyush Goyal to lead talks: Sources",https://www.businesstoday.in/latest/economy/story/india-us-eye-first-phase-trade-deal-by-early-july-minister-piyush-goyal-to-lead-talks-sources-476595-2025-05-16,Positive
"Unemployment rate at 5.1% in April, youth joblessness hits 13.8%: Govt's first monthly data",https://www.businesstoday.in/latest/economy/story/unemployment-rate-at-51-in-april-youth-joblessness-hits-138-govts-first-monthly-data-476476-2025-05-15,Positive
"US-China trade deal lead to de-escalation among countries, India needs to improve its competitiveness",https://www.businesstoday.in/latest/economy/story/us-china-trade-deal-lead-to-de-escalation-among-countries-india-needs-to-improve-its-competitiveness-476470-2025-05-15,Neutral
Donald Trump claims India offered 'zero tariff' deal on a wide range of American goods,https://www.businesstoday.in/latest/economy/story/donald-trump-claims-india-offered-zero-tariff-deal-on-a-wide-range-of-american-goods-476381-2025-05-15,Negative
"Auto sales in April: PV segment sees highest-ever sales of April, grows 3.9% on-year",https://www.businesstoday.in/latest/economy/story/auto-sales-in-april-pv-segment-sees-highest-ever-sales-of-april-grows-39-on-year-476378-2025-05-15,Neutral
‘Tamil Nadu makes more money than Pakistan’:  Sanjeev Bikhchandani wants Islamabad to rethink priorities,https://www.businesstoday.in/latest/economy/story/tamil-nadu-makes-more-money-than-pakistan-sanjeev-bikhchandani-wants-islamabad-to-rethink-priorities-476352-2025-05-15,Positive
'Washington’s mood will shift...': Former Intel exec says India risks US backlash if it shuns China,https://www.businesstoday.in/latest/economy/story/washingtons-mood-will-shift-former-intel-exec-says-india-risks-us-backlash-if-it-shuns-china-476348-2025-05-15,Neutral
Srinagar airport back to normal; Haj flights resume from Wednesday,https://www.businesstoday.in/latest/economy/story/srinagar-airport-back-to-normal-haj-flights-resume-from-wednesday-476255-2025-05-14,Positive
"India, US eye breakthrough in trade talks as Piyush Goyal visits Washington this weekend",https://www.businesstoday.in/latest/economy/story/india-us-eye-breakthrough-in-trade-talks-as-piyush-goyal-visits-washington-this-weekend-476208-2025-05-14,Neutral
"CPI inflation eases to 3.16% in April from 3.34% in March, lowest since July 2019",https://www.businesstoday.in/latest/economy/story/cpi-inflation-eases-to-316-in-april-from-334-in-march-lowest-since-july-2019-476106-2025-05-13,Neutral
Have India-U.S. trade talks hit a rough patch? WTO filing signals hardening New Delhi stance,https://www.businesstoday.in/latest/economy/story/have-india-us-trade-talks-hit-a-rough-patch-wto-filing-signals-hardening-new-delhi-stance-476033-2025-05-13,Positive
"India proposes retaliatory duties against US steel, aluminium tariffs",https://www.businesstoday.in/latest/economy/story/india-proposes-retaliatory-duties-against-us-steel-aluminium-tariffs-476023-2025-05-13,Neutral
"Low growth, high inflation, natural disasters, high external debt: Many challenges that riddle Pakistan’s economy",https://www.businesstoday.in/latest/economy/story/low-growth-high-inflation-natural-disasters-high-external-debt-many-challenges-that-riddle-pakistans-economy-475744-2025-05-10,Positive
FM Nirmala Sitharaman directs banks to stay on high alert amid rising India-Pakistan tensions,https://www.businesstoday.in/latest/economy/story/fm-nirmala-sitharaman-directs-banks-to-stay-on-high-alert-amid-rising-india-pakistan-tensions-475616-2025-05-09,Positive
"Morningstar DBRS raises India’s credit rating, citing resilient banking sector and fiscal reforms",https://www.businesstoday.in/latest/economy/story/morningstar-dbrs-raises-indias-credit-rating-citing-resilient-banking-sector-and-fiscal-reforms-475594-2025-05-09,Neutral
"No signs of food inflation amid Indo-Pak tensions, Govt cautious on economic outlook: FinMin official",https://www.businesstoday.in/latest/economy/story/no-signs-of-food-inflation-amid-indo-pak-tensions-govt-cautious-on-economic-outlook-finmin-official-475587-2025-05-09,Positive
Indian airlines stare at a loss of Rs 30 crore daily amid India-Pakistan conflict: Report,https://www.businesstoday.in/latest/economy/story/indian-airlines-stare-at-a-loss-of-rs-30-crore-daily-amid-india-pakistan-conflict-report-475568-2025-05-09,Neutral
‘Heavy losses inflicted’: Pakistan govt asks for more loans from international partners,https://www.businesstoday.in/latest/economy/story/heavy-losses-inflicted-pakistan-govt-asks-for-more-loans-from-international-partners-475468-2025-05-09,Positive
India-UK FTA implementation could be some time away,https://www.businesstoday.in/latest/economy/story/india-uk-fta-implementation-could-be-some-time-away-475366-2025-05-08,Neutral
"India-UK FTA: 'Best part of deal is getting almost 99% tariff lines...', says senior government official",https://www.businesstoday.in/latest/economy/story/india-uk-fta-best-part-of-india-uk-deal-is-getting-almost-99-tariff-lines-says-senior-government-official-475352-2025-05-08,Positive
Green hydrogen purchase obligations must achieve 2030 target: Industry body,https://www.businesstoday.in/latest/economy/story/green-hydrogen-purchase-obligations-must-achieve-2030-target-industry-body-475319-2025-05-08,Negative
"‘They faffed around for 8 yrs’: UK PM Starmer defends ambitious FTA with India, tax clause",https://www.businesstoday.in/latest/economy/story/they-faffed-around-for-8-yrs-uk-pm-starmer-defends-ambitious-fta-with-india-tax-clause-475206-2025-05-08,Positive
'Donald Trump might give India a sweetheart deal': US scholar on stopping India-Pakistan war,https://www.businesstoday.in/latest/economy/story/donald-trump-might-give-india-a-sweetheart-deal-us-scholar-on-stopping-india-pakistan-war-475201-2025-05-08,Neutral
India–UK FTA paves way for £25.5 bn trade boost: SBI report,https://www.businesstoday.in/latest/economy/story/india-uk-fta-paves-way-for-ps255-bn-trade-boost-sbi-report-475182-2025-05-07,Neutral
Balancing Act: India and UK make strategic trade-offs to seal landmark FTA,https://www.businesstoday.in/latest/economy/story/balancing-act-india-and-uk-make-strategic-trade-offs-to-seal-landmark-fta-475172-2025-05-07,Neutral
"India’s exports to US soar to record $11.2 bn in March, trade surplus widens sharply",https://www.businesstoday.in/latest/economy/story/indias-exports-to-us-soar-to-record-112-bn-in-march-trade-surplus-widens-sharply-475166-2025-05-07,Negative
ISRO's Gaganyaan human spaceflight mission set for first quarter of 2027,https://www.businesstoday.in/latest/economy/story/isros-gaganyaan-human-spaceflight-mission-set-for-first-quarter-of-2027-475050-2025-05-07,Positive
"Scotch whisky set to get cheaper in India: A ₹5,000 bottle may soon cost you this much",https://www.businesstoday.in/latest/economy/story/scotch-whisky-set-to-get-cheaper-in-india-a-rs5000-bottle-may-soon-cost-you-this-much-474961-2025-05-06,Positive
India–UK FTA: PM Modi announces historic trade deal with major tariff eliminations in many sectors; check details,https://www.businesstoday.in/latest/economy/story/india-uk-fta-pm-modi-announces-historic-trade-deal-with-major-tariff-eliminations-in-many-sectors-check-details-474960-2025-05-06,Positive
"India-UK FTA: India to lower duties on whisky, cars, cosmetics",https://www.businesstoday.in/latest/economy/story/india-uk-fta-india-to-lower-duties-on-whisky-cars-cosmetics-474950-2025-05-06,Neutral
99% Indian exports to benefit to boost in trade in IT services: Top highlights of India–UK FTA,https://www.businesstoday.in/latest/economy/story/99-indian-exports-to-benefit-to-boost-in-trade-in-it-services-top-highlights-of-india-uk-fta-474946-2025-05-06,Positive
Delighted to seal historic India-UK trade deal with UK PM Starmer: PM Modi,https://www.businesstoday.in/latest/economy/story/delighted-to-seal-historic-india-uk-trade-deal-with-uk-pm-starmer-pm-modi-474938-2025-05-06,Positive
'Some economy will have to go down...': Commerce Minister Piyush Goyal on energy transition challenge,https://www.businesstoday.in/latest/economy/story/some-economy-will-have-to-go-down-commerce-minister-piyush-goyal-on-energy-transition-challenge-474916-2025-05-06,Negative
India to overtake Japan as world's fourth largest economy in 2025: IMF,https://www.businesstoday.in/latest/economy/story/india-to-overtake-japan-as-worlds-fourth-largest-economy-in-2025-imf-predicts-474899-2025-05-06,Neutral
'Corporate ladders are gone': Saurabh Mukherjea warns India's middle class must pivot or perish,https://www.businesstoday.in/latest/economy/story/corporate-ladders-are-gone-saurabh-mukherjea-warns-indias-middle-class-must-pivot-or-perish-474847-2025-05-06,Neutral
RBI adds 25 tonne gold to its reserves in second half of FY25,https://www.businesstoday.in/latest/economy/story/rbi-increases-gold-reserves-by-25-tonnes-amid-forex-decline-474813-2025-05-06,Negative
'Nepal chose China over us': Blunt warning sounds alarm for Indian EV carmakers,https://www.businesstoday.in/latest/economy/story/nepal-chose-china-over-us-blunt-warning-sounds-alarm-for-indian-ev-carmakers-474797-2025-05-06,Neutral
CBDT Central Action Plan for FY26 targets reducing pendency at CIT (Appeals) level,https://www.businesstoday.in/latest/economy/story/cbdt-central-action-plan-for-fy26-targets-reducing-pendency-at-cit-appeals-level-474741-2025-05-05,Positive
"India can absorb the heat, Pakistan’s economy can't handle, says Moody’s on rising tension",https://www.businesstoday.in/latest/economy/story/india-can-absorb-the-heat-pakistans-economy-cant-handle-says-moodys-on-rising-tension-474721-2025-05-05,Neutral
India bans all imports from Pakistan: Here's how it could hit Islamabad's economy hard,https://www.businesstoday.in/latest/economy/story/india-bans-all-imports-from-pakistan-heres-how-it-could-hit-islamabads-economy-hard-474595-2025-05-03,Negative
'Even Bangladesh has now collapsed': Entrepreneur links China to 5 South Asian meltdowns,https://www.businesstoday.in/latest/economy/story/even-bangladesh-has-now-collapsed-entrepreneur-links-china-to-5-south-asian-meltdowns-474590-2025-05-03,Neutral
"India to come out stronger rather than weaker in current trade challenges, says Arvind Panagariya",https://www.businesstoday.in/latest/economy/story/india-to-come-out-stronger-rather-than-weaker-in-current-trade-challenges-says-arvind-panagariya-474536-2025-05-02,Neutral
"S&P warns of 2025 slowdown, inflation jump as US tariffs ripple through global economy",https://www.businesstoday.in/latest/economy/story/sp-warns-of-2025-slowdown-inflation-jump-as-us-tariffs-ripple-through-global-economy-474495-2025-05-02,Neutral
"India vs Pakistan: A tale of two economies in terms of GDP, jobs, inflation",https://www.businesstoday.in/latest/economy/story/india-vs-pakistan-a-tale-of-two-economies-in-terms-of-gdp-jobs-inflation-474486-2025-05-02,Neutral
‘Salaried security is gone’: Saurabh Mukherjea’s 10 commandments for thriving in new India,https://www.businesstoday.in/latest/economy/story/salaried-security-is-gone-saurabh-mukherjeas-10-commandments-for-thriving-in-new-india-474422-2025-05-02,Positive
GST collections hit record high of Rs 2.37 lakh crore in April,https://www.businesstoday.in/latest/economy/story/gst-collections-hit-record-high-of-rs-237-lakh-crore-in-april-474374-2025-05-01,Positive
"Despite headwinds, India will remain resilient, says Deloitte report",https://www.businesstoday.in/latest/economy/story/despite-headwinds-india-will-remain-resilient-says-deloitte-report-474345-2025-05-01,Neutral
India bets big on the Orange Economy: Know why PM Modi is calling it the next big leap,https://www.businesstoday.in/latest/economy/story/india-bets-big-on-the-orange-economy-know-why-pm-modi-is-calling-it-the-next-big-leap-474331-2025-05-01,Neutral
"Survey flags ONDC growing pains: 35% users cite poor service, 54% say it’s clunky",https://www.businesstoday.in/latest/economy/story/survey-flags-ondc-growing-pains-35-users-cite-poor-service-54-say-its-clunky-474326-2025-05-01,Negative
No fixed deadline for India-UK FTA but negotiations underway to complete deal at the earliest,https://www.businesstoday.in/latest/economy/story/no-fixed-deadline-for-india-uk-fta-but-negotiations-underway-to-complete-deal-at-the-earliest-474237-2025-04-30,Positive
"166.80 km, Rs 22,864 crore: Cabinet announces 4-lane, greenfield, high-speed Shillong-Silchar corridor",https://www.businesstoday.in/latest/economy/story/16680-km-rs-22864-crore-cabinet-announces-4-lane-greenfield-high-speed-shillong-silchar-corridor-474232-2025-04-30,Neutral
'1 kg of Saffron = 50 grams of Gold': Pahalgam fallout triggers record surge price in India,https://www.businesstoday.in/latest/economy/story/1-kg-of-saffron-50-grams-of-gold-pahalgam-fallout-triggers-record-surge-price-in-india-474147-2025-04-30,Neutral
"India remains one of the world’s most challenging major economies for protection and enforcement of IP, says USTR",https://www.businesstoday.in/latest/economy/story/india-remains-one-of-the-worlds-most-challenging-major-economies-for-protection-and-enforcement-of-ip-says-ustr-474134-2025-04-30,Positive
'Where will we get the talent?': Sridhar Vembu busts one of India's biggest jobs myth,https://www.businesstoday.in/latest/economy/story/where-will-we-get-the-talent-sridhar-vembu-busts-one-of-indias-biggest-jobs-myth-474120-2025-04-30,Neutral
"India Inc’s intended capex plans in FY25 rise but weaker in FY26, inaugural capex survey shows",https://www.businesstoday.in/latest/economy/story/india-incs-intended-capex-plans-in-fy25-rise-but-weaker-in-fy26-inaugural-capex-survey-shows-474094-2025-04-29,Neutral
"Pharma, chemicals key exports to Pakistan from India, imports miniscule in FY25",https://www.businesstoday.in/latest/economy/story/pharma-chemicals-key-exports-to-pakistan-from-india-imports-miniscule-in-fy25-474036-2025-04-29,Neutral
"No dumping, no cut-throat competition from Beijing, says Chinese envoy to India",https://www.businesstoday.in/latest/economy/story/no-dumping-no-cut-throat-competition-from-beijing-says-chinese-envoy-to-india-473971-2025-04-29,Neutral
"India’s coal import jumps by 58%, cost by 124%: Report",https://www.businesstoday.in/latest/economy/story/indias-coal-import-jumps-by-58-cost-by-124-report-473874-2025-04-28,Neutral
"Maharashtra, Rajasthan, Tamil Nadu: These 10 states received 60% of the total CSR spend by India Inc; check details here",https://www.businesstoday.in/latest/economy/story/maharashtra-rajasthan-tamil-nadu-these-10-states-received-60-of-the-total-csr-spend-by-india-inc-check-details-here-473862-2025-04-28,Neutral
'A 40% IPL tax could build 10 IITs': Bengaluru professor questions India’s vision priorities,https://www.businesstoday.in/latest/economy/story/a-40-ipl-tax-could-build-10-iits-bengaluru-professor-questions-indias-vision-priorities-473764-2025-04-27,Neutral
"'In a month or so, Americans will feel what sanctions are like,' warns Shankar Sharma",https://www.businesstoday.in/latest/economy/story/in-a-month-or-so-americans-will-feel-what-sanctions-are-like-warns-shankar-sharma-473762-2025-04-27,Neutral
'Not enough realization': Saurabh Mukherjea flags Indian middle class' complacency amid AI wave,https://www.businesstoday.in/latest/economy/story/not-enough-realization-saurabh-mukherjea-flags-indian-middle-class-complacency-amid-ai-wave-473738-2025-04-26,Neutral
"World Bank: India’s extreme poverty drops to 2.3%, employment growth outpaces working-age population",https://www.businesstoday.in/latest/economy/story/world-bank-indias-extreme-poverty-drops-to-23-employment-growth-outpaces-working-age-population-473528-2025-04-24,Negative
IMF's Krishna Srinivasan: India must boost private investment to meet its Viksit Bharat 2047 goal,https://www.businesstoday.in/latest/economy/story/imfs-krishna-srinivasan-india-must-boost-private-investment-to-meet-its-viksit-bharat-2047-goal-473520-2025-04-24,Neutral
Veteran civil servant Jitendra Srivastava appointed CMD of REC,https://www.businesstoday.in/latest/economy/story/veteran-civil-servant-jitendra-srivastava-appointed-cmd-of-rec-473452-2025-04-24,Neutral
Sunil Bharti Mittal among new members in World Bank’s investment lab initiative,https://www.businesstoday.in/latest/economy/story/sunil-bharti-mittal-among-new-members-in-world-banks-investment-lab-initiative-473396-2025-04-24,Positive
"DBT system delivers big: Rs 3.48 lakh crore saved, subsidy share falls to 9%",https://www.businesstoday.in/latest/economy/story/dbt-system-delivers-big-rs-348-lakh-crore-saved-subsidy-share-falls-to-9-473240-2025-04-23,Neutral
'Time to buy a Harley!': India mulling zero tariff on high-end bikes as trade sweetener in US talks,https://www.businesstoday.in/latest/economy/story/time-to-buy-a-harley-india-mulling-zero-tariff-on-high-end-bikes-as-trade-sweetener-in-us-talks-473205-2025-04-23,Neutral
‘Middle class is stuck’: Saurabh Mukherjea warns of lost decade for ₹5 lakh to ₹1 cr earners in India,https://www.businesstoday.in/latest/economy/story/middle-class-is-stuck-saurabh-mukherjea-warns-of-lost-decade-for-rs5-lakh-to-rs1-cr-earners-in-india-473179-2025-04-23,Neutral
India’s growth outlook trimmed to 6.2% for FY26 as IMF flags global risks due to US tariff flipflop,https://www.businesstoday.in/latest/economy/story/indias-growth-outlook-trimmed-to-62-for-fy26-as-imf-flags-global-risks-due-to-us-tariff-flipflop-473141-2025-04-22,Negative
"'Allow slower work pace, flexible schedules': Labour ministry writes to states to safeguard workers against heatwave",https://www.businesstoday.in/latest/economy/story/allow-slower-work-pace-flexible-schedules-labour-ministry-writes-to-states-to-safeguard-workers-against-heatwave-473118-2025-04-22,Neutral
"'Impact of relative tariffs, elasticities of our export...': RBI on effect of US tariff hikes",https://www.businesstoday.in/latest/economy/story/impact-of-relative-tariffs-elasticities-of-our-export-rbi-on-effect-of-us-tariff-hikes-473108-2025-04-22,Neutral
'What if US revalues all the gold?': Rivigo founder warns of trillion-dollar war with China,https://www.businesstoday.in/latest/economy/story/what-if-us-revalues-all-the-gold-rivigo-founder-warns-of-trillion-dollar-war-with-china-473073-2025-04-22,Neutral
PM Internship Scheme: Centre sounds out industry to scale up scheme,https://www.businesstoday.in/latest/economy/story/pm-internship-scheme-centre-sounds-out-industry-to-scale-up-scheme-473035-2025-04-22,Neutral
"India’s real rival isn’t China, warns a VC firm founder as Vietnam rewrites its growth playbook",https://www.businesstoday.in/latest/economy/story/indias-real-rival-isnt-china-warns-a-vc-firm-founder-as-vietnam-rewrites-its-growth-playbook-473021-2025-04-22,Neutral
"US pressures India to open $125-billion ecommerce market to Amazon, Walmart: Report",https://www.businesstoday.in/latest/economy/story/us-pressures-india-to-open-125-billion-ecommerce-market-to-amazon-walmart-report-472986-2025-04-22,Neutral
"PM Modi meets US Vice President Vance, hails 'fruitful' talks and trade progress",https://www.businesstoday.in/latest/economy/story/pm-modi-hosts-us-vice-president-vance-hails-fruitful-talks-and-trade-progress-472941-2025-04-21,Neutral
India must create 8 million jobs a year to meet 2047 goal: CEA Nageswaran,https://www.businesstoday.in/latest/economy/story/india-must-create-8-million-jobs-a-year-to-meet-2047-goal-cea-nageswaran-472925-2025-04-21,Neutral
'We Indians have had it far easier': Sridhar Vembu urges India to match China’s will to rise,https://www.businesstoday.in/latest/economy/story/we-indians-have-had-it-far-easier-sridhar-vembu-urges-india-to-match-chinas-will-to-rise-472770-2025-04-21,Positive
'Worried about something worse than 2008 recession': Billionaire Dalio warns of potential US financial crisis,https://www.businesstoday.in/latest/economy/story/worried-about-something-worse-than-2008-recession-billionaire-dalio-warns-of-potential-us-financial-crisis-472738-2025-04-20,Negative
"India could benefit as dollar weakens, says economist Ruchir Sharma; calls 6-month market correction a 'positive'",https://www.businesstoday.in/latest/economy/story/india-could-benefit-as-dollar-weakens-says-economist-ruchir-sharma-calls-6-month-market-correction-a-positive-472732-2025-04-20,Positive
‘The salaryman era is over’: Saurabh Mukherjea warns India’s middle class must pivot fast,https://www.businesstoday.in/latest/economy/story/the-salaryman-era-is-over-saurabh-mukherjea-warns-indias-middle-class-must-pivot-fast-472730-2025-04-20,Positive
‘We could’ve built something bigger than WhatsApp’: Sabeer Bhatia says India's babus killed ideas,https://www.businesstoday.in/latest/economy/story/we-couldve-built-whatsapp-sabeer-bhatia-says-indias-babus-killed-bigger-ideas-472729-2025-04-20,Negative
'You pay ₹800 for water in Bengaluru': Finfluencer questions ₹10 trillion hype,https://www.businesstoday.in/latest/economy/story/you-pay-rs800-for-water-in-bengaluru-finfluencer-questions-rs10-trillion-hype-472695-2025-04-19,Neutral
"Amid US tariff heat, China opens door to more premium Indian exports, says Chinese envoy",https://www.businesstoday.in/latest/economy/story/amid-us-tariff-heat-china-opens-door-to-more-premium-indian-exports-says-chinese-envoy-472691-2025-04-19,Positive
'The poor are catching up. India's middle class isn’t': Fund manager flags policy blindspot,https://www.businesstoday.in/latest/economy/story/the-poor-are-catching-up-indias-middle-class-isnt-fund-manager-flags-policy-blindspot-472688-2025-04-19,Positive
'Vietnam grew 3x faster than India': Wealth advisor questions broken manufacturing model,https://www.businesstoday.in/latest/economy/story/vietnam-grew-3x-faster-than-india-wealth-advisor-questions-broken-manufacturing-model-472684-2025-04-19,Negative
Top level bureaucratic changes at Finance Ministry: 4 departments get new secretaries,https://www.businesstoday.in/latest/economy/story/top-level-bureaucratic-changes-at-finance-ministry-4-departments-get-new-secretaries-472649-2025-04-18,Positive
‘Everybody thought US only place to invest in’: Ruchir Sharma says something was bound to snap,https://www.businesstoday.in/latest/economy/story/everybody-thought-us-only-place-to-invest-in-ruchir-sharma-says-something-was-bound-to-snap-472504-2025-04-18,Neutral
"Domestic growth engines remain strong, could help keep economic growth close to 6.5% this fiscal",https://www.businesstoday.in/latest/economy/story/domestic-growth-engines-remain-strong-could-help-keep-economic-growth-close-to-65-this-fiscal-472386-2025-04-17,Positive
Centre proposes credit card similar to the Kisan Credit Card for e-tail exporters: Report,https://www.businesstoday.in/latest/economy/story/centre-proposes-credit-card-similar-to-the-kisan-credit-card-for-e-tail-exporters-report-472372-2025-04-17,Neutral
"India is considering removing import tax on US ethane, LPG in trade talks: Report",https://www.businesstoday.in/latest/economy/story/india-is-considering-removing-import-tax-on-us-ethane-lpg-in-trade-talks-report-472320-2025-04-16,Neutral
India’s trade deficit with China surges to a record $99.2 billion in FY25,https://www.businesstoday.in/latest/economy/story/indias-trade-deficit-with-china-surges-to-a-record-992-billion-in-fy25-472300-2025-04-16,Neutral
'He framed 16 permits on his wall': CFA flags flour miller’s struggle to start a basic business,https://www.businesstoday.in/latest/economy/story/he-framed-16-permits-on-his-wall-cfa-flags-flour-millers-struggle-to-start-a-basic-business-472191-2025-04-16,Neutral
Retail inflation hits 67-month low at 3.34% in March on cooling food prices,https://www.businesstoday.in/latest/economy/story/retail-inflation-hits-67-month-low-at-334-in-march-on-cooling-food-prices-472150-2025-04-15,Neutral
India hopeful of closing bilateral trade pact with the US at the earliest,https://www.businesstoday.in/latest/economy/story/india-hopeful-of-closing-bilateral-trade-pact-with-the-us-at-the-earliest-472127-2025-04-15,Neutral
India-US BTA talks begin this week amid tariff concerns; physical round set for second half of May,https://www.businesstoday.in/latest/economy/story/india-us-bta-talks-begin-this-week-amid-tariff-concerns-physical-round-set-for-second-half-of-may-472070-2025-04-15,Negative
"Chartered accountant breaks down USD vs INR: Are you really earning, or just surviving?",https://www.businesstoday.in/latest/economy/story/chartered-accountant-breaks-down-usd-vs-inr-are-you-really-earning-or-just-surviving-471955-2025-04-14,Positive
"Lower oil demand, weaker economy: OPEC revises 2025 outlook on trade tensions",https://www.businesstoday.in/latest/economy/story/lower-oil-demand-weaker-economy-opec-revises-2025-outlook-on-trade-tensions-471952-2025-04-14,Neutral
"BT Exclusive: iPhone manufacturer Foxconn plans new facility in Greater Noida, to create 40,000 jobs",https://www.businesstoday.in/latest/economy/story/bt-exclusive-iphone-manufacturer-foxconn-plans-new-facility-in-greater-noida-create-40000-jobs-471883-2025-04-14,Positive
"'The biggest focus was on China...': Expert breaks down Trump tariffs, effect",https://www.businesstoday.in/latest/economy/story/the-biggest-focus-was-on-china-expert-breaks-down-trump-tariffs-effect-471851-2025-04-13,Negative
"Tariff tensions threaten China–US supply chains, stir uncertainty among businesses, market: Report",https://www.businesstoday.in/latest/economy/story/us-china-trade-war-impact-of-retaliatory-tariffs-on-global-markets-471849-2025-04-13,Neutral
'I import from China and assemble here': Shankar Sharma’s Mumbai slum visit exposes India's factory flaw,https://www.businesstoday.in/latest/economy/story/i-import-from-china-and-assemble-here-shankar-sharmas-mumbai-slum-visit-exposes-indias-factory-flaw-471850-2025-04-13,Neutral
'Is huge population a boon or a bane?': Nikhil Kamath asks Bill Gates. Here’s what he said,https://www.businesstoday.in/latest/economy/story/is-a-huge-population-a-boon-or-a-bane-nikhil-kamath-asks-bill-gates-heres-what-he-said-471798-2025-04-12,Positive
Tax on Popcorn deja vu! GST now targets Dabur’s Hajmola in tax classification test- Medicine or candy?,https://www.businesstoday.in/latest/economy/story/tax-on-popcorn-deja-vu-gst-now-targets-daburs-hajmola-in-tax-classification-test-medicine-or-candy-471782-2025-04-12,Neutral
‘The order is rapidly fadin’: Anand Mahindra quotes Bob Dylan to flag global shake-up as Trump’s tariffs rattle markets,https://www.businesstoday.in/latest/economy/story/the-order-is-rapidly-fadin-anand-mahindra-quotes-bob-dylan-to-flag-global-shake-up-as-trumps-tariffs-rattle-markets-471776-2025-04-11,Neutral
